x,y,landslide_id,label,Elevation,Slope,Aspect,Curvature,TRI,TWI,Rainfall,Dist_Streams,Dist_Roads,Dist_Faults,NDVI,BSI,Soil,Lithology,LULC,Geomorphon
284592.1332267273,3354739.149628023,39750,1,1188.8297,7.2355165,341.56506,-0.018143073,3.078008,8.1510515,1496.136,8953.217,23372.361,80641.71,0.42557994,-0.0971493,3661,3,11,9
284555.4481014611,3354851.86807459,39704,1,1201.6516,11.711895,339.44397,-0.0097795725,4.181703,10.132191,1497.0277,9032.353,23416.168,80556.945,0.42945933,-0.09172531,3661,3,2,9
282257.17836441245,3355498.0866210954,38235,1,1497.8759,41.395157,235.98065,0.002399884,15.96552,10.528493,1460.0459,8754.805,25744.91,78208.984,0.40155768,-0.06874371,3661,3,11,5
284480.15925004514,3356111.9087693654,39751,1,1321.6807,35.68661,201.03752,0.00031584039,13.099467,9.863839,1515.2505,10120.46,23576.414,79932.65,0.3984728,-0.05620268,3661,3,2,6
280974.7399637589,3356260.603838739,39030,1,1146.5383,36.230476,297.21613,0.0039240816,13.250455,10.767126,1446.0878,9251.994,27076.168,76724.03,0.37421203,-0.038648203,3661,3,11,6
280943.3740132383,3356258.321990099,39029,1,1152.1089,37.071255,282.99463,0.001631134,14.55225,9.982153,1445.4688,9247.584,27106.059,76697.21,0.38860595,-0.05120695,3661,3,11,6
281005.32161453634,3356294.644383276,39028,1,1149.5918,36.25878,321.1155,0.0033999153,13.257052,9.031248,1447.1984,9286.141,27048.818,76737.41,0.3330351,-0.0059172255,3661,3,11,6
281012.80404923146,3356306.6414396605,39027,1,1153.7562,38.08442,320.04245,0.0021245314,13.769611,8.979803,1447.7324,9307.422,27040.57,76737.39,0.40865448,-0.08029062,3661,3,11,6
282048.1319984427,3356399.683255525,38207,1,1172.8209,35.617073,270.0,0.00034977775,13.796702,9.493448,1470.4623,9577.578,26022.77,77620.04,0.42591912,-0.10058141,3661,3,2,6
282101.431390374,3356380.269221368,38220,1,1148.7942,36.07992,276.78897,-0.007223347,12.919876,9.447907,1471.3727,9571.562,25961.172,77682.7,0.40271527,-0.07472717,3661,3,2,7
284554.73610976606,3356379.077739397,39703,1,1340.3995,30.608173,159.44397,0.0050628227,11.009849,10.72607,1521.0929,10397.932,23522.754,79888.58,0.5356742,-0.21341716,3661,3,2,7
282136.9961384112,3356403.757870796,38221,1,1159.182,33.641514,293.9625,-0.0037362797,12.834751,9.934445,1472.3195,9597.901,25933.16,77700.805,0.33660388,-0.015443836,3661,3,2,9
282171.68835589575,3356416.5584291834,38234,1,1161.0468,29.091547,292.9887,-0.0070871133,10.6817875,9.646403,1473.4728,9626.635,25895.213,77727.9,0.4800811,-0.15391755,3661,3,2,9
284753.9392386885,3356470.4682010966,39702,1,1385.0331,26.93489,154.35901,0.0004394325,9.299557,10.784609,1526.4329,10567.658,23333.24,80030.78,0.36066657,-0.035793375,3661,3,2,7
284877.70789847925,3356565.5238946974,39752,1,1402.7229,41.488277,116.56503,0.0031244461,15.9015665,10.139982,1530.1823,10701.822,23223.754,80100.94,0.37713885,-0.021107541,3661,3,2,6
284988.2795626477,3356774.395684066,39769,1,1393.394,32.724987,232.52383,0.0035891202,11.759147,9.931092,1535.5737,10938.848,23138.82,80111.42,0.32748258,-0.0005398902,3661,3,11,7
281180.24729817867,3357069.343095924,39117,1,1273.4401,28.104277,338.9625,0.0023654427,10.021267,9.998251,1463.6932,10084.543,26947.746,76552.94,0.36325574,-0.034041744,3661,3,11,6
281388.6274072608,3357491.4419188374,39211,1,1229.4548,24.973574,299.74487,-0.0064483467,8.998069,10.273571,1474.7029,10530.076,26800.84,76549.78,0.37439266,-0.043999653,3661,3,11,7
285130.4761504019,3357501.454345757,39770,1,1484.5004,37.786827,304.87534,0.003366642,14.188122,10.213946,1549.6807,11658.963,23089.885,79941.81,0.23372437,0.089054145,3661,3,11,6
285144.96813455,3357516.3479030416,39701,1,1485.2515,40.607586,315.0,0.0019143458,15.458841,10.399307,1550.0225,11672.361,23081.527,79946.766,0.3236327,0.0011527914,3661,3,11,6
282453.29622993286,3357689.126794544,38206,1,1370.7703,42.041348,245.37643,0.0011875541,16.980778,11.003273,1500.0652,10926.93,25768.473,77430.125,0.29590923,0.036764387,3661,3,11,5
286787.0784248824,3357729.4296836467,39794,1,1808.8069,23.349466,160.0169,-0.010093384,8.106053,8.633055,1583.925,11618.477,21499.568,81352.67,0.37839496,-0.040339,3661,3,2,7
281301.2255594445,3358054.156224502,39100,1,1380.5597,32.05999,341.56506,0.00024912183,11.870045,8.900109,1482.2275,11071.297,26958.994,76236.48,0.37700856,-0.03987926,3661,3,11,6
284579.0950254832,3358082.007513719,39793,1,1702.1431,27.681454,258.69006,-0.00093778333,10.105784,10.746662,1548.2805,11954.623,23736.773,79192.23,0.34763482,-0.018753292,3661,3,11,6
282055.22463503975,3358141.63065513,38205,1,1230.0571,41.491478,288.43494,-0.004785546,15.7897625,9.993973,1499.1835,11282.876,26231.957,76876.95,0.12547195,0.19142096,3661,3,11,9
286054.6130550003,3358643.0544508286,39792,1,1739.0764,28.767092,290.55606,-0.016648687,10.837748,7.0938306,1583.722,12754.732,22390.3,80318.586,0.19664457,0.12087299,3661,3,11,7
286303.9333703566,3358896.582621663,39771,1,1860.064,28.439426,258.69006,-0.0062162266,10.370881,8.719816,1591.9788,12880.703,22202.002,80444.92,0.14766882,0.16726905,3661,3,11,7
286024.2352280242,3358979.049860017,39791,1,2029.0216,37.989403,314.06082,0.010226148,13.33366,10.972862,1588.193,13073.534,22492.773,80156.09,0.24784903,0.081309125,3661,3,11,5
286250.5799888788,3359076.0491091325,39772,1,1916.9958,30.531929,329.53445,-0.008984604,11.197029,10.263006,1593.5686,13055.517,22288.967,80331.984,0.36986235,-0.039823085,3661,3,11,7
280555.28341837577,3354334.5654599997,39099,1,1088.007,36.933304,302.15228,0.0013021348,13.642065,9.145792,1405.8007,7280.5493,27402.236,77237.65,0.24115252,0.08318669,3661,3,11,6
278041.1878423321,3354381.036788519,38937,1,998.6905,26.864712,289.0935,0.0022229482,9.650748,8.788668,1354.84,7171.3667,29912.676,75007.74,0.23604302,0.10252729,3661,2,11,7
275264.3695319905,3354476.0659398297,38073,1,1107.0746,31.63827,60.461212,0.0010134053,11.830846,9.571119,1298.9635,7861.921,32693.672,72542.08,0.35986024,-0.0032378433,3661,2,2,6
275368.0491546177,3355259.9832826145,38043,1,954.10077,38.14537,295.9744,-0.0002329517,14.668399,10.283115,1313.9563,8582.196,32615.127,72238.36,0.40324616,-0.07198308,3661,2,11,6
276827.42249737907,3355311.0600554943,39090,1,1014.86743,29.075539,265.9144,-0.0032162583,11.046497,9.075842,1344.8977,8287.828,31158.398,73490.46,0.31706882,0.022928413,3661,2,2,7
275579.2713746924,3355360.511648743,38072,1,917.8371,23.093952,40.10089,0.006015061,8.42254,9.861234,1319.9258,8619.757,32409.395,72372.664,0.43588707,-0.09505098,3661,2,2,6
274960.0920791262,3355408.118656548,38045,1,1099.4679,32.513103,260.27243,0.01130865,12.215871,10.276983,1307.9519,8851.627,33030.97,71807.49,0.32600057,-1.3504637e-05,3661,2,11,6
275011.4598750969,3355407.926665087,38044,1,1096.5516,46.071377,302.53506,0.003238146,19.57804,10.683556,1309.1898,8832.287,32971.023,71859.77,0.4835102,-0.15877976,3661,2,11,5
275401.2430667189,3355443.9955052794,38071,1,1027.9904,41.57924,6.709839,0.012880891,16.228708,10.764324,1317.7275,8743.209,32582.727,72185.24,0.45490065,-0.111443676,3661,2,2,3
280491.0610358199,3355793.8762927703,39067,1,1095.8141,11.74377,265.60132,0.008789959,4.5814786,10.674609,1428.4827,8713.65,27519.588,76508.34,0.33613724,-0.011738048,3661,3,11,3
279762.6669895765,3355851.864706609,39089,1,975.4599,10.65923,0.0,-0.0007499055,3.4888835,8.290346,1414.4026,8667.877,28251.955,75831.74,0.30412585,0.055446167,3661,3,2,9
280552.9235252129,3355893.976413898,39043,1,1110.5248,29.36712,285.70865,0.0006068529,9.609892,10.358695,1431.359,8821.797,27466.492,76516.266,0.44601223,-0.11694881,3661,3,11,5
280573.30620474607,3355934.592401852,39055,1,1118.9252,35.616184,315.0,0.0052174698,12.648577,10.394296,1432.427,8864.367,27449.352,76515.914,0.3688227,-0.042183902,3661,3,11,5
279630.791653449,3355944.21224936,39088,1,1027.159,38.81686,347.98853,-0.0048485203,15.36178,8.3057165,1413.1945,8743.392,28387.744,75674.94,0.44275233,-0.10361972,3661,3,2,7
280600.97160664067,3355994.207651294,39056,1,1131.4269,48.451912,340.7505,0.001381521,19.462694,10.839338,1434.029,8928.118,27423.76,76515.445,0.297926,0.024443751,3661,3,11,5
277291.0982600255,3356001.334115685,39092,1,1322.9814,30.727049,263.4802,-0.00075522193,10.353061,10.132152,1365.8922,8874.345,30726.469,73575.305,0.43354693,-0.10785266,3661,2,11,6
279591.7953527037,3355999.3623910816,39079,1,1077.3734,45.27804,347.4712,0.00038506847,19.047,8.74907,1413.3518,8799.232,28431.848,75611.875,0.53716594,-0.2114757,3661,3,2,6
280900.93913855683,3356062.9276826745,39042,1,1039.935,30.203508,301.6075,0.0017037588,10.723109,10.244167,1441.3665,9043.771,27129.854,76751.414,0.43064496,-0.10101935,3661,3,11,6
280629.6830162487,3356053.601480788,39057,1,1137.588,46.64109,329.53445,-0.0058669914,20.07357,8.819538,1435.4248,8990.423,27408.28,76506.11,0.36329493,-0.035255283,3661,3,11,6
279721.0539020008,3356212.2400604803,40002,1,1012.75385,24.937466,343.30075,-0.0021786685,9.409137,7.4022336,1419.4742,9021.225,28317.941,75631.555,0.37700635,-0.03944343,3661,3,2,9
275140.4803242905,3356218.678102809,39132,1,956.8596,29.728914,235.7843,-0.0012080362,10.424515,10.107801,1325.1284,9564.899,32886.375,71579.86,0.42711392,-0.100712076,3661,2,11,6
274251.60602571606,3356320.6925257714,38346,1,1183.9857,30.942724,36.52887,0.0073317075,10.430369,10.4316,1308.3994,9946.598,33781.14,70752.35,0.4430973,-0.10566198,3661,2,2,5
279742.217408116,3356694.911928909,39078,1,1028.3673,21.059277,357.61404,-0.0040778397,7.074254,8.185479,1427.7496,9500.679,28339.871,75431.98,0.4494923,-0.117917016,3661,3,2,10
279734.82776709413,3356734.9396141665,39069,1,1032.1915,22.934595,357.51044,-0.0035523789,7.776288,8.347216,1428.1985,9539.444,28353.674,75405.05,0.39142546,-0.055316962,3661,3,2,10
279737.8495436428,3356776.7500571627,39068,1,1034.0309,22.130001,357.39743,-0.0039015575,7.2517486,7.8740196,1429.0176,9589.187,28358.57,75382.56,0.3235794,0.010925766,3661,3,2,10
279708.432302548,3356952.45988338,39932,1,1048.7493,18.505798,3.17984,-0.002807091,6.1722584,8.51417,1431.1831,9755.394,28405.693,75279.484,0.40399605,-0.072520606,3661,3,2,10
274353.077756612,3357629.837810188,39133,1,1098.2146,17.723974,335.55603,-0.004163113,5.921579,9.630382,1331.8984,11147.04,33797.67,70214.125,0.35871908,-0.033718403,3661,2,11,9
273334.6859704939,3358684.209084122,39945,1,1286.3884,32.14514,256.37302,-0.0028280837,11.71685,8.902402,1328.0233,12479.568,34937.58,68821.54,0.48688868,-0.163378,3661,3,2,6
273233.51946507447,3359175.535475131,39946,1,1310.5212,33.2709,217.5686,-0.0070725917,11.821973,9.058576,1333.9749,12972.93,35105.76,68506.39,0.4064998,-0.07088747,3661,3,2,7
279867.74731191684,3360459.9230262768,38179,1,1800.4523,43.829185,197.02054,0.0019291202,17.856997,11.023599,1491.9802,13265.685,28827.738,73920.5,0.34942377,-0.0025231137,3661,3,11,5
279392.6130974464,3360981.03801756,38178,1,1556.433,34.010204,281.00354,-0.012765635,12.841638,9.851562,1490.7919,13754.436,29405.332,73279.62,0.3662436,-0.045759473,3661,3,11,7
303524.3285840446,3353754.94397109,39716,1,1087.7195,38.165443,298.393,-0.002964264,15.094396,9.3237505,1884.524,2152.9514,4435.9663,98321.03,0.1976341,0.11195234,3661,3,11,7
303553.900225658,3353792.4423508,39717,1,1108.1022,33.09153,289.53665,0.0017816237,12.848542,9.86756,1885.2198,2152.0457,4404.1006,98333.83,0.2067118,0.1092865,3661,3,11,5
304258.12538847147,3353955.771504927,39955,1,1012.9126,21.212427,310.10092,0.009544953,7.5277205,10.334858,1900.1156,1672.4233,3700.1218,98923.625,0.0,0.33333334,3661,3,11,5
303668.2805591532,3354092.15141322,39715,1,1085.7203,13.662316,240.25513,-0.026929528,5.1986113,9.851562,1887.9877,2235.4417,4291.41,98323.836,0.29887423,0.026371704,3661,3,2,9
304593.32341032656,3354174.649757185,39939,1,988.2605,34.865326,326.30994,0.001445937,12.646476,9.298658,1907.4036,1548.5801,3365.3677,99158.266,0.0,0.33333334,0,3,11,6
304410.3718384687,3354182.8399943523,39954,1,1043.032,27.90015,300.96375,-0.005762757,9.369765,8.593529,1903.6805,1685.8232,3545.645,98987.23,0.0,0.33333334,3661,3,2,6
304468.60294204624,3354181.3276470685,39940,1,1030.616,34.96639,291.25052,-0.002211066,12.3219185,8.507077,1904.7172,1648.7874,3495.726,99033.71,0.0,0.33333334,3661,3,2,6
303761.183411296,3354198.01808647,39956,1,1075.5634,20.617842,308.65982,-0.016534751,8.280228,9.851562,1890.228,2216.8672,4195.772,98375.85,0.35033828,-0.02228317,3661,3,2,9
304600.0632362543,3354222.4961513607,39938,1,1007.8258,36.083454,322.2532,0.00024660432,13.198161,9.157721,1907.445,1584.1718,3368.5605,99139.875,0.0,0.33333334,0,3,2,6
304709.2380799688,3354548.775966218,39925,1,930.49316,39.55822,27.121307,-0.006614107,14.992438,7.4415226,1909.9692,1772.0045,3299.606,99121.484,0.0,0.33333334,3661,3,2,7
261410.1201661434,3352414.659986117,39205,1,1325.6471,18.949524,156.03748,-0.0028269605,6.722965,10.815753,979.4201,2660.6765,46576.47,62169.47,0.37482226,-0.033568796,3661,2,11,5
263084.19473534013,3352844.026577161,39221,1,1155.8359,30.24316,69.22772,-0.0051941345,10.479024,9.184439,1021.08624,4356.076,44884.477,63244.2,0.4325888,-0.09358937,3661,2,11,6
260844.57845942976,3352957.8752048444,39206,1,1312.322,15.689158,93.576324,0.01083336,4.951709,11.168103,976.84796,2121.509,47121.04,61389.68,0.25822544,0.087575376,3661,2,11,2
261314.8060785895,3353555.563524705,39207,1,1035.386,38.746838,128.65979,-0.00061477005,13.566917,8.857488,996.1711,2614.3066,46641.984,61402.92,0.34199214,0.01831112,3661,2,2,6
259837.623538208,3354197.1243037665,38098,1,675.45557,40.399605,282.26477,0.0038343095,15.118722,8.882468,976.25085,1160.1724,48120.504,59832.145,0.2759347,0.05812533,3661,2,11,5
258533.2894819348,3354196.184641151,38544,1,748.64575,33.86266,72.07208,-0.0015835093,13.027455,8.437607,990.96344,130.0,48223.57,58812.93,0.5484985,-0.2140753,3661,2,2,6
259865.0671079745,3354196.0865055025,38099,1,662.6424,34.586876,274.76364,0.0030345041,13.022852,9.848247,976.70654,1190.042,48090.46,59862.023,0.3684015,-0.037388735,3661,2,11,7
260484.0658727149,3354333.62907339,38122,1,708.4218,33.727787,261.02737,-0.0054975897,12.382931,8.175966,991.7804,1816.2048,47471.29,60270.367,0.36908048,-0.043933798,3661,2,2,7
260424.26299599544,3354358.903500696,38100,1,718.88354,41.724503,266.49646,-0.003501365,16.37323,7.9273543,991.0322,1759.2328,47531.52,60204.41,0.3539702,-0.023683302,3661,2,11,7
258575.7331789113,3354374.801767482,38559,1,628.3195,36.60511,37.146698,-0.0061030216,12.948516,7.9862304,993.0209,90.0,48046.918,58732.926,0.44513834,-0.09840764,3661,2,2,7
258444.68011757336,3354468.077710225,38560,1,681.3652,20.984507,36.869904,0.0049401973,7.4221845,9.883818,997.1614,210.0,47937.895,58568.92,0.21356177,0.12254029,3661,2,11,7
258749.0046393596,3355454.897521735,38562,1,703.9374,26.664816,19.093506,0.00417771,9.74135,10.371854,1007.0146,120.0,46982.773,58207.1,0.39775452,-0.055760805,3661,2,2,5
263357.65716947505,3355726.390884253,38883,1,1131.4724,38.53604,195.59282,-0.0038409703,14.511334,9.932868,1073.6796,4735.589,44633.93,61787.742,0.46483877,-0.14129794,3661,2,2,7
258523.9132472596,3356019.7523390194,38561,1,669.69965,22.602314,17.650116,0.0024165069,8.647328,9.965273,1020.00793,30.0,46397.7,57688.008,0.32637095,0.015179797,3661,2,11,6
263492.34097883746,3356211.194885293,39093,1,1160.5576,44.49187,212.22878,0.0010493776,18.119648,10.32179,1084.569,4910.896,44515.89,61628.016,0.37278548,-0.045123883,3661,2,11,6
258372.5326587208,3356401.735466808,38580,1,655.69714,33.320637,39.173645,0.0032434233,11.770086,9.456385,1028.5297,130.0,46007.78,57340.28,0.42156416,-0.07632764,3661,2,2,6
258342.37422188683,3356464.453574717,38579,1,647.395,32.148453,41.49646,-0.00069641287,11.405996,6.4627295,1029.9677,150.0,45945.8,57280.387,0.4232079,-0.07699695,3661,2,11,7
267188.95806782617,3357049.580020944,39281,1,1703.5901,28.335331,212.61925,-0.0027091254,9.841067,10.081976,1174.4362,8680.473,40885.42,64277.34,0.26436406,0.065967426,3661,2,2,7
266893.9844103383,3357324.1135624987,39298,1,1705.555,21.898022,279.46234,-0.0031600592,7.4921255,9.784116,1172.8628,8430.189,41195.62,63889.008,0.2485436,0.07780968,3661,2,11,6
265256.1429465293,3357387.445947005,39310,1,1696.981,29.589237,196.18922,0.00424433,11.365017,9.997913,1140.1593,6816.524,42835.94,62458.562,0.29897496,0.05392024,3661,2,7,5
265194.27731033484,3357561.9279084,39166,1,1673.6368,27.959469,181.97495,0.0017280044,10.301983,9.738274,1141.6976,6781.187,42909.605,62317.336,0.208882,0.121876314,3661,2,11,6
266511.785651172,3357626.7571957437,39299,1,1699.0404,31.92843,257.66092,-0.004322678,11.47656,10.110269,1170.0848,8097.827,41600.434,63403.117,0.31658658,0.024475064,3661,2,11,6
266101.8513244484,3357696.302185188,39300,1,1699.6354,25.37741,263.15723,-0.0029257343,8.58823,9.851562,1162.6029,7700.4224,42014.125,63022.1,0.31126705,0.03212786,3661,2,2,6
258982.6030607753,3357822.3426507013,38393,1,797.20105,32.922947,157.8905,-0.009599401,11.9060135,8.156853,1041.2198,688.8396,44640.688,57000.82,0.37253708,-0.024052234,3661,2,2,6
264864.9739135069,3358041.4887903878,39180,1,1652.4885,24.11082,238.24051,0.0038390981,8.057162,10.533125,1142.7262,6521.02,43280.844,61783.21,0.17328341,0.15220381,3661,2,7,6
258251.286347898,3358130.66368198,38581,1,676.7657,40.369144,328.8407,-0.002010207,15.120546,9.284483,1056.9928,72.8011,44273.633,56225.8,0.33214366,0.0130424695,3661,2,11,6
264165.6285192917,3358309.242433188,39195,1,1632.4242,25.53459,310.10092,0.005743846,9.246941,10.152872,1132.6868,5866.1914,44003.555,61046.336,0.31211543,0.022180991,3661,2,11,6
264497.9675329716,3358340.651309078,39181,1,1636.3171,26.719591,250.0169,-0.007693734,9.594456,7.029861,1139.9884,6197.177,43678.156,61310.62,0.18252966,0.14056022,3661,2,11,6
259931.5423730465,3358765.956714048,38140,1,1154.6931,31.462114,190.61966,0.0040272567,11.073595,10.94619,1052.7164,1861.2361,43799.355,57250.863,0.37422115,-0.05059728,3661,2,11,6
258679.5831722734,3358888.617109144,38394,1,687.3449,30.434965,193.13403,-0.0070126294,13.178877,9.851562,1062.7902,686.8042,43548.227,56135.293,0.4807184,-0.16299741,3661,2,11,7
258260.79284890668,3359029.618210303,38582,1,659.97736,44.551586,29.875977,-0.00041728432,17.326485,7.8775935,1070.5297,332.4154,43376.723,55718.164,0.39930734,-0.05591735,3661,2,11,6
283312.9407824496,3350878.2688382086,38236,1,1213.396,30.266218,226.27304,0.0050688446,10.586335,9.730011,1406.1815,4954.5938,24834.242,81314.79,0.30424204,0.021542097,3661,3,11,5
282173.42649578233,3350969.3076591277,39320,1,1078.7816,23.549612,323.61566,0.012576375,7.6399403,10.829887,1384.1517,4494.4966,25955.125,80277.92,0.3371316,-0.0063807103,3661,2,11,3
282391.2591302618,3351074.972191118,39319,1,1087.3634,31.761005,260.78897,0.0029001378,12.090094,10.211079,1390.3269,4682.3286,25725.117,80419.945,0.3036775,0.026703065,3661,2,11,6
282928.2174138917,3351193.055102109,39914,1,1068.757,29.250359,280.1247,-0.011298893,11.021269,8.671273,1403.222,5031.2026,25185.016,80823.03,0.27777198,0.047737636,3661,3,11,9
283243.41401246825,3351401.990985443,38237,1,1274.3939,41.6784,236.97614,-0.0008281546,15.964098,9.8028345,1413.2627,5366.386,24844.326,81000.44,0.27238753,0.05078857,3661,8,11,5
283213.85941781604,3351446.698748112,38251,1,1289.0927,26.995779,231.07246,0.009920136,9.453824,10.79569,1413.4637,5395.9336,24869.025,80949.96,0.34464714,-0.020022638,3661,8,11,3
283277.01211730106,3351518.961173017,38921,1,1309.7762,35.661907,139.844,0.010778324,12.81296,10.543198,1415.8485,5486.055,24802.297,80968.6,0.37528533,-0.017282395,3661,8,2,3
283281.55791130697,3351541.701625356,38920,1,1301.3774,40.73162,120.17352,0.0066967043,16.013498,10.499303,1416.3826,5508.403,24790.371,80967.69,0.404189,-0.048207287,3661,8,2,5
283407.4564577733,3351559.922289025,38922,1,1324.0433,44.62867,104.32272,0.0024915342,18.774807,10.525562,1419.1849,5584.0938,24668.986,81063.125,0.43361092,-0.075250536,3661,8,2,3
283495.0847663913,3351572.9736959483,38893,1,1328.2869,40.915222,121.60748,-0.0009071862,16.515121,9.933561,1421.2047,5637.597,24578.44,81137.16,0.33107176,0.029540254,3661,8,2,6
283347.3131482452,3351578.053491616,38907,1,1285.3527,44.255573,106.09082,0.0022799086,18.878239,9.99062,1418.2756,5572.2974,24726.748,81000.92,0.38863546,-0.028722707,3661,8,2,6
283275.87031942385,3351582.027980028,38908,1,1265.9944,40.888878,109.57312,0.0005718832,16.432556,10.50383,1416.8322,5538.8447,24796.418,80939.62,0.38886148,-0.028865274,3661,8,2,5
283466.2049901167,3351663.020531786,38906,1,1251.5627,45.111565,124.9025,-0.002000917,18.423378,8.430174,1422.0615,5700.676,24599.645,81067.53,0.34760806,0.021507414,3661,8,2,7
283205.0725391825,3351838.0614758963,38935,1,1062.001,34.212254,83.480194,-0.009011558,13.129596,7.665355,1419.6509,5737.752,24842.344,80753.01,0.39725274,-0.047753315,3661,8,11,9
285180.4270324261,3352020.228586165,39719,1,963.8937,27.611828,355.9144,-0.004853624,9.493192,8.562879,1467.1235,6738.843,22854.201,82410.16,0.28208217,0.0462724,3661,3,11,10
281374.5223086651,3352184.727245856,38892,1,843.9883,32.063713,270.0,0.0030835546,11.1951885,9.66341,1387.4854,5320.244,26640.879,78987.03,0.29043764,0.04984672,3661,2,11,6
280939.09942292306,3352188.432902466,38268,1,772.16125,24.246542,6.3401794,-0.00048911804,8.394655,8.427631,1378.5753,5228.4795,27079.227,78598.17,0.44519994,-0.105733655,3661,2,2,6
286847.457584101,3353113.324583806,39589,1,1265.3345,39.859497,328.13403,-0.0020715257,15.677387,9.295151,1520.2433,7446.1064,21127.92,83383.484,0.3558575,-0.02845104,3661,3,11,6
284594.71556544874,3353135.191146523,39718,1,1046.7703,34.045097,302.4712,0.004012335,12.009672,9.83902,1470.939,7541.1206,23375.459,81371.625,0.30700877,0.016114902,3661,3,11,7
286861.94526957173,3353131.715348089,39590,1,1257.1234,35.7526,328.7816,-0.0076903035,13.522005,9.989882,1520.9623,7455.052,21107.121,83392.336,0.4489632,-0.11281291,3661,3,11,7
284626.85637919203,3353180.589589732,39705,1,1052.3054,33.8626,322.12503,0.003208178,12.380555,9.833299,1472.382,7599.4277,23343.713,81375.2,0.35855204,-0.03383359,3661,3,11,6
286780.35363943106,3353244.1451268643,39606,1,1353.3794,30.87222,336.57132,0.002633394,11.712587,10.7993765,1520.7435,7589.2163,21182.93,83271.414,0.39350453,-0.059412856,3661,3,11,6
286887.2831537098,3353276.330390358,39605,1,1308.1,33.944935,230.90616,-0.017622719,14.49005,7.8745184,1523.3525,7571.3276,21081.957,83347.3,0.37840524,-0.045576733,3661,3,11,9
284659.7545150688,3353386.922913801,39730,1,1107.3882,40.370564,331.1892,-0.0035134046,14.982792,9.242683,1476.3167,7794.6196,23307.469,81305.35,0.31059766,0.011220919,3661,3,11,7
284744.64462271,3353460.7770947823,39731,1,1086.8212,36.729313,316.97495,-0.003901059,13.356532,8.774935,1479.3738,7900.9937,23215.824,81353.32,0.23520619,0.08818076,3661,3,11,7
282522.973810743,3353662.355700253,38252,1,1412.6487,42.72083,289.50244,0.0020813497,16.81898,10.462837,1435.4591,7088.4204,25432.014,79291.97,0.44193152,-0.10579163,3661,3,11,5
282402.7256185234,3353673.802042134,38253,1,1446.4175,39.65931,287.65015,-0.0016879142,16.099867,8.980546,1433.1477,7055.3525,25551.879,79181.19,0.40118515,-0.07563863,3661,3,11,6
284902.63382406137,3354008.734701024,39732,1,1160.0764,41.722534,350.5377,0.0044243387,17.125883,9.70071,1491.3458,8455.685,23050.02,81246.06,0.35920197,-0.028877996,3661,3,11,6
284934.30296961626,3354061.236901887,39733,1,1132.5739,36.955956,13.671295,0.0013718248,14.213894,9.1673,1492.7587,8513.988,23020.139,81250.305,0.35333982,-0.031888723,3661,3,11,6
284741.1829946642,3354366.9473715224,39749,1,1160.2144,27.744194,29.475891,-0.0012780497,10.084613,8.545535,1493.5138,8692.353,23213.277,80941.26,0.40102592,-0.07912232,3661,3,11,7
286480.20612609835,3354489.1101802425,39607,1,1354.256,33.402096,229.57393,-0.006104007,11.664505,9.606623,1531.768,8845.887,21486.055,82438.555,0.39446163,-0.06681985,3661,3,11,7
302470.86634046485,3352513.539260119,40441,1,1187.9316,39.92311,242.10272,-0.008681572,16.359003,7.8493814,1859.44,1870.7217,5673.738,97825.5,0.26491764,0.05957391,3661,3,11,6
303333.58160804707,3352670.87317699,40440,1,1188.179,30.608347,285.64224,-0.006759024,11.476637,8.969886,1878.6448,1726.9916,4802.135,98556.19,0.30424708,0.026249224,3661,3,11,6
300590.118840506,3353581.655707938,40598,1,1214.9297,41.18315,134.16968,0.007862454,14.702021,10.303675,1821.8014,3407.5503,7380.8467,95668.195,0.36554313,-0.014041251,3661,3,2,6
300605.9532895262,3354180.27997831,40619,1,1257.7274,35.992966,299.19748,0.01027177,14.711865,11.138066,1824.4938,3955.3635,7352.72,95455.72,0.19885011,0.11913982,3661,8,11,5
300628.6921736429,3353611.0557254446,40599,1,1219.2076,49.01373,131.63354,0.004060768,20.823442,10.460164,1822.7653,3420.5261,7339.332,95693.445,0.3947232,-0.038838457,3661,3,2,6
300702.5909774151,3353650.473521804,40600,1,1214.1106,40.9944,107.96912,0.002676465,17.215166,9.579245,1824.6136,3426.208,7257.507,95751.734,0.3839456,-0.038335204,3661,3,2,6
300727.2388132327,3354265.328644941,40618,1,1259.7826,34.52383,273.09406,-0.016234066,13.255635,9.851562,1827.2898,3983.2273,7235.42,95536.11,0.34212103,-0.014307055,3661,3,11,9
300773.1611688518,3354271.632922933,40617,1,1284.0944,39.941216,214.99203,-0.008830465,15.709753,9.851562,1828.365,3973.965,7185.854,95578.53,0.24810906,0.06564972,3661,3,11,7
300778.8989363169,3353643.169380834,40601,1,1229.3533,50.29225,84.207214,-0.00037276416,20.876501,10.309059,1826.063,3390.87,7188.046,95820.164,0.36107534,-0.011901314,3661,3,2,6
300849.80632654513,3353636.8690859918,40602,1,1227.04,37.1392,95.314545,-0.006823497,14.629364,9.187475,1827.5492,3364.818,7118.125,95884.734,0.38628265,-0.036681157,3661,3,2,6
300903.84407193173,3353654.665342565,40615,1,1230.9377,34.61502,120.69971,-0.008091558,13.098191,9.851562,1828.8584,3350.9402,7057.719,95936.234,0.3548389,-0.005755036,3661,3,2,9
